geocell_id,country,cluster_id,count,indices,centroid_lat,centroid_lng
73,Ukraine,0,16,"[151574, 151590, 151599, 151613, 151627, 151667, 151672, 151677, 151678, 151700, 151740, 151747, 151755, 151758, 151791, 151792]",48.005680687499996,37.864580437499995
74,Ukraine,0,11,"[151576, 151591, 151594, 151673, 151695, 151746, 151753, 151756, 151759, 151798, 164009]",48.00513118181818,37.77806709090908
75,Ukraine,-1,4,"[151601, 151603, 151684, 151692]",48.014934266666664,37.80692853333334
75,Ukraine,1,6,"[151608, 151609, 151612, 151687, 151694, 151763]",48.014934266666664,37.80692853333334
75,Ukraine,0,5,"[151610, 151615, 151689, 151697, 151762]",48.014934266666664,37.80692853333334
76,Ukraine,-1,24,"[86941, 86436, 86721, 86729, 86924, 197330, 197331, 86719, 86728, 196624, 86408, 86385, 86386, 86915, 86572, 86573, 86754, 86967, 86969, 163820, 86733, 86738, 86938, 86952]",48.4203901363536,24.219048067154972
76,Ukraine,0,5,"[86395, 86944, 86563, 86932, 86945]",48.4203901363536,24.219048067154972
76,Ukraine,1,5,"[86580, 86749, 86953, 86409, 86957]",48.4203901363536,24.219048067154972
76,Ukraine,2,8,"[86762, 163813, 163814, 163815, 163816, 163817, 197334, 86759]",48.4203901363536,24.219048067154972
77,Ukraine,0,7,"[86418, 86419, 86407, 86571, 86574, 86752, 86958]",48.73969201710866,25.323692101036254
77,Ukraine,-1,7,"[163902, 164023, 86413, 86946, 163917, 196549, 163825]",48.73969201710866,25.323692101036254
78,Ukraine,0,5,"[86479, 86480, 86828, 86834, 163549]",50.16363046057683,36.044883942084034
78,Ukraine,-1,11,"[86626, 86826, 86477, 86625, 86634, 86814, 86819, 87016, 163525, 163526, 163645]",50.16363046057683,36.044883942084034
78,Ukraine,3,5,"[86823, 151027, 151028, 151032, 197339]",50.16363046057683,36.044883942084034
78,Ukraine,1,7,"[150895, 150975, 150863, 150865, 150965, 151046, 163532]",50.16363046057683,36.044883942084034
78,Ukraine,2,8,"[150842, 150844, 150845, 150941, 150942, 151036, 151078, 163529]",50.16363046057683,36.044883942084034
79,Ukraine,0,11,"[86469, 150846, 150849, 150850, 150851, 150856, 150862, 150945, 150947, 151040, 151041]",49.99586954700854,36.22880144444444
79,Ukraine,-1,38,"[86821, 150840, 150843, 150847, 150853, 150859, 150875, 150887, 150889, 150893, 150922, 150926, 150929, 150931, 150932, 150934, 150935, 150936, 150938, 150939, 150940, 150944, 150952, 150971, 150987, 151001, 151002, 151007, 151023, 151025, 151030, 151031, 151034, 151035, 151071, 163530, 163531, 163548]",49.99586954700854,36.22880144444444
79,Ukraine,1,5,"[150852, 150855, 150858, 150861, 151038]",49.99586954700854,36.22880144444444
79,Ukraine,7,15,"[150870, 150876, 150878, 150879, 150955, 150970, 150973, 150986, 150988, 151054, 163535, 163537, 163538, 163539, 163541]",49.99586954700854,36.22880144444444
79,Ukraine,4,15,"[150877, 150880, 150882, 150886, 150898, 150907, 150914, 150972, 150980, 150996, 151005, 151051, 151053, 151055, 151064]",49.99586954700854,36.22880144444444
79,Ukraine,2,5,"[150888, 150892, 150998, 151061, 151062]",49.99586954700854,36.22880144444444
79,Ukraine,5,11,"[150904, 150919, 150924, 150989, 151006, 151009, 151015, 151016, 151017, 151063, 163547]",49.99586954700854,36.22880144444444
79,Ukraine,3,8,"[150927, 150928, 151012, 151022, 151024, 151026, 151072, 151073]",49.99586954700854,36.22880144444444
79,Ukraine,6,9,"[150930, 150933, 150937, 151029, 151033, 151074, 151075, 151076, 151077]",49.99586954700854,36.22880144444444
80,Ukraine,0,20,"[150841, 150848, 150854, 150857, 150860, 150872, 150874, 150943, 150946, 150948, 150949, 150950, 150953, 150960, 150961, 150964, 151037, 151044, 163533, 163536]",49.958264199999995,36.2842056
81,Ukraine,-1,11,"[150864, 150866, 150868, 150873, 150884, 150951, 150954, 151039, 151042, 151043, 151045]",49.973539714285714,36.23871538095238
81,Ukraine,0,5,"[150871, 150959, 151047, 151048, 151049]",49.973539714285714,36.23871538095238
81,Ukraine,1,5,"[150957, 150962, 150968, 150969, 151050]",49.973539714285714,36.23871538095238
82,Ukraine,0,17,"[150867, 150869, 150881, 150883, 150885, 150908, 150956, 150958, 150963, 150966, 150967, 150974, 150982, 150985, 151052, 151060, 163543]",49.98413747058823,36.20586823529412
83,Ukraine,0,14,"[150890, 150891, 150976, 150977, 150978, 150979, 150981, 150983, 150984, 151056, 151057, 151058, 151059, 151065]",49.99322585714286,36.2304435
84,Ukraine,-1,6,"[150894, 150910, 151018, 151021, 197254, 197255]",50.00830342857143,36.305734071428574
84,Ukraine,0,4,"[150899, 150913, 151068, 151069]",50.00830342857143,36.305734071428574
84,Ukraine,1,4,"[150915, 150992, 151000, 151011]",50.00830342857143,36.305734071428574
85,Ukraine,0,14,"[150896, 150897, 150900, 150901, 150902, 150905, 150906, 150909, 150911, 150912, 150991, 150994, 151004, 151066]",50.00083849999999,36.23791814285715
86,Ukraine,0,12,"[150903, 150916, 150990, 150993, 150997, 150999, 151013, 151014, 151019, 151020, 151067, 163545]",50.00821566666667,36.26751141666666
87,Ukraine,0,5,"[150917, 150918, 151008, 151010, 151079]",50.01176133333333,36.17497458333333
87,Ukraine,1,5,"[150920, 150921, 150923, 150925, 151070]",50.01176133333333,36.17497458333333
87,Ukraine,-1,2,"[150995, 151003]",50.01176133333333,36.17497458333333
88,Ukraine,0,18,"[86875, 86684, 86532, 86884, 86363, 86364, 86691, 86361, 86354, 86872, 86873, 86874, 86357, 86358, 86686, 86879, 86353, 86355]",45.481112923938426,33.86354682144824
89,Ukraine,0,15,"[163924, 86438, 86594, 163832, 86742, 86731, 86577, 86748, 86962, 163925, 163926, 197333, 86417, 86431, 163929]",48.7318229886175,26.73363216819598
89,Ukraine,1,6,"[86734, 86737, 163911, 86404, 86570, 86745]",48.7318229886175,26.73363216819598
89,Ukraine,-1,1,[86389],48.7318229886175,26.73363216819598
90,Ukraine,0,16,"[163528, 87027, 86492, 163436, 163440, 86633, 86638, 86831, 87025, 163429, 163432, 86617, 86467, 86811, 86829, 87026]",49.864854229566696,28.393940914779403
90,Ukraine,1,14,"[86449, 86612, 86807, 87009, 163641, 86464, 86466, 163534, 86609, 87004, 163632, 163633, 163634, 86448]",49.864854229566696,28.393940914779403
90,Ukraine,3,3,"[86806, 87023, 86642]",49.864854229566696,28.393940914779403
90,Ukraine,-1,2,"[86824, 86487]",49.864854229566696,28.393940914779403
90,Ukraine,2,6,"[163733, 163734, 163735, 163736, 86604, 86993]",49.864854229566696,28.393940914779403
91,Ukraine,0,6,"[86647, 86652, 86502, 86506, 86664, 86666]",51.08160042130801,30.574557284794242
91,Ukraine,1,8,"[86509, 86512, 86520, 86521, 86661, 86669, 86671, 86855]",51.08160042130801,30.574557284794242
92,Ukraine,-1,10,"[86656, 163350, 150750, 163344, 163450, 163452, 150698, 150778, 150782, 150783]",50.78574966520654,30.40005988702625
92,Ukraine,0,10,"[150688, 150691, 150699, 150784, 150785, 150788, 150789, 150795, 150839, 163345]",50.78574966520654,30.40005988702625
92,Ukraine,1,4,"[150690, 150694, 150793, 150794]",50.78574966520654,30.40005988702625
92,Ukraine,2,6,"[150695, 150696, 150697, 150796, 150838, 197259]",50.78574966520654,30.40005988702625
93,Ukraine,0,14,"[86482, 86836, 86838, 150692, 150693, 150790, 150791, 150836, 150837, 163453, 197260, 150797, 150798, 163354]",50.48342086491685,31.290383400776484
94,Ukraine,-1,10,"[150614, 150616, 150625, 150634, 150669, 150679, 150683, 150687, 163449, 163451]",50.456638835563396,30.631280125550862
94,Ukraine,0,9,"[150629, 150641, 150658, 150717, 150724, 150726, 150739, 150751, 150757]",50.456638835563396,30.631280125550862
94,Ukraine,3,16,"[150661, 150664, 150665, 150666, 150672, 150674, 150731, 150734, 150744, 150746, 150748, 150756, 150759, 150771, 150781, 150824]",50.456638835563396,30.631280125550862
94,Ukraine,1,4,"[150676, 150678, 150828, 150829]",50.456638835563396,30.631280125550862
94,Ukraine,4,2,"[150685, 150787]",50.456638835563396,30.631280125550862
94,Ukraine,2,6,"[150689, 150786, 196634, 196635, 196636, 196637]",50.456638835563396,30.631280125550862
95,Ukraine,0,6,"[86491, 150647, 150733, 150812, 150818, 150825]",50.425046490008164,30.550004459926228
95,Ukraine,2,9,"[150609, 150613, 150617, 150619, 150705, 150707, 150710, 150714, 150806]",50.425046490008164,30.550004459926228
95,Ukraine,1,9,"[150620, 150622, 150628, 150636, 150642, 150709, 150713, 150716, 150808]",50.425046490008164,30.550004459926228
95,Ukraine,-1,8,"[150631, 150637, 150650, 150704, 150728, 150730, 150805, 163447]",50.425046490008164,30.550004459926228
96,Ukraine,-1,5,"[150667, 150675, 150681, 150780, 150830]",50.49705698184875,30.44354675882386
96,Ukraine,0,6,"[150677, 150760, 150765, 150767, 150769, 150827]",50.49705698184875,30.44354675882386
96,Ukraine,1,6,"[150684, 150774, 150775, 197256, 197257, 197258]",50.49705698184875,30.44354675882386
96,Ukraine,3,4,"[150686, 150792, 150835, 163455]",50.49705698184875,30.44354675882386
96,Ukraine,2,4,"[150770, 150772, 150776, 150833]",50.49705698184875,30.44354675882386
97,Ukraine,0,13,"[150638, 150645, 150646, 150648, 150651, 150652, 150725, 150727, 150743, 150745, 150814, 150816, 150817]",50.463048143267905,30.467504639496223
97,Ukraine,-1,16,"[150643, 150656, 150663, 150668, 150670, 150671, 150673, 150754, 150755, 150758, 150761, 150762, 150773, 150779, 150826, 150831]",50.463048143267905,30.467504639496223
97,Ukraine,1,23,"[150654, 150655, 150657, 150659, 150660, 150662, 150729, 150732, 150736, 150737, 150738, 150740, 150741, 150742, 150747, 150752, 150753, 150813, 150819, 150820, 150821, 150822, 150823]",50.463048143267905,30.467504639496223
97,Ukraine,2,10,"[150680, 150682, 150749, 150763, 150764, 150766, 150768, 150777, 150832, 150834]",50.463048143267905,30.467504639496223
98,Ukraine,-1,4,"[150603, 150612, 150618, 150627]",50.42115151512685,30.459776503040672
98,Ukraine,0,4,"[150607, 150703, 150706, 150801]",50.42115151512685,30.459776503040672
98,Ukraine,2,11,"[150621, 150630, 150639, 150640, 150644, 150653, 150720, 150723, 150735, 150810, 150815]",50.42115151512685,30.459776503040672
98,Ukraine,1,9,"[150623, 150626, 150632, 150633, 150649, 150712, 150715, 150719, 150811]",50.42115151512685,30.459776503040672
99,Ukraine,0,10,"[86556, 164006, 164107, 164111, 164112, 164113, 164115, 164117, 86718, 86912]",47.88838606593207,33.15103388576239
100,Ukraine,0,15,"[86936, 86393, 86388, 86730, 86401, 86566, 86943, 86947, 86562, 86931, 86744, 86750, 86753, 86767, 163818]",48.48057653291607,33.93203834170963
101,Ukraine,0,11,"[86470, 86472, 86485, 86630, 86631, 87022, 163430, 86490, 86650, 86476, 86481]",50.23674096167888,24.112307295135423
102,Ukraine,0,11,"[163523, 163524, 163527, 163643, 163644, 196629, 196630, 86463, 87010, 163646, 196628]",49.89207468298221,23.748395701115186
103,Ukraine,0,17,"[86611, 86430, 86614, 163737, 163728, 86451, 86455, 86794, 86995, 86623, 86810, 86812, 86785, 86984, 163729, 86613, 86808]",49.48119540494505,23.437635527528858
104,Ukraine,0,13,"[86397, 86414, 86415, 86429, 86960, 86971, 86443, 86982, 86420, 86964, 86970, 86955, 86406]",48.85662593209261,23.52548607559613
105,Ukraine,0,12,"[86916, 86909, 151629, 151631, 151635, 151643, 151645, 151648, 151711, 151722, 151783, 151794]",47.95849006623189,38.45430939441002
106,Ukraine,0,11,"[86557, 86559, 86917, 86399, 86746, 86948, 86934, 86942, 86735, 86740, 151712]",49.12817149341427,38.149248669343045
106,Ukraine,-1,5,"[86452, 86822, 86561, 86621, 86739]",49.12817149341427,38.149248669343045
106,Ukraine,4,4,"[86990, 86459, 86801, 86976]",49.12817149341427,38.149248669343045
106,Ukraine,2,6,"[87001, 86447, 86603, 86442, 86444, 86592]",49.12817149341427,38.149248669343045
106,Ukraine,1,10,"[86581, 86423, 86959, 86582, 86758, 86432, 86584, 86760, 86766, 86770]",49.12817149341427,38.149248669343045
106,Ukraine,3,5,"[86816, 87015, 87008, 87011, 87013]",49.12817149341427,38.149248669343045
107,Ukraine,0,13,"[86701, 164212, 164213, 86541, 86704, 86705, 86901, 86703, 86893, 86375, 86702, 86898, 86899]",47.279044665833126,31.809264750921457
107,Ukraine,1,4,"[86370, 86698, 86700, 86900]",47.279044665833126,31.809264750921457
107,Ukraine,2,9,"[86377, 86378, 86547, 86906, 86907, 86716, 86379, 86713, 86908]",47.279044665833126,31.809264750921457
108,Ukraine,0,14,"[86919, 86895, 164015, 86552, 164116, 86542, 86706, 86904, 86905, 86546, 86544, 86714, 86374, 86720]",47.610766895076694,30.47106174073244
109,Ukraine,0,6,"[86365, 86533, 86693, 86534, 86886, 86692]",45.912460487711975,29.444967468450688
109,Ukraine,1,14,"[86367, 86366, 86368, 86887, 86889, 151086, 151096, 151100, 151101, 151179, 151186, 151244, 151249, 164307]",45.912460487711975,29.444967468450688
110,Ukraine,-1,19,"[86369, 86535, 151131, 151137, 151148, 151157, 151159, 151162, 151163, 151164, 151210, 151223, 151232, 151237, 151239, 151240, 151292, 151295, 151313]",46.561532155055595,30.366465288744607
110,Ukraine,1,12,"[151135, 151145, 151149, 151150, 151151, 151153, 151154, 151225, 151226, 151233, 151290, 151311]",46.561532155055595,30.366465288744607
110,Ukraine,2,5,"[151155, 151156, 151227, 151229, 151235]",46.561532155055595,30.366465288744607
110,Ukraine,3,6,"[151158, 151160, 151236, 151238, 151312, 151314]",46.561532155055595,30.366465288744607
110,Ukraine,0,7,"[151228, 151230, 151231, 151234, 151289, 151291, 151293]",46.561532155055595,30.366465288744607
111,Ukraine,0,14,"[86427, 164099, 86558, 86381, 163928, 86736, 163904, 86755, 163922, 163927, 86560, 164114, 86416, 86926]",48.36522420915261,29.564356921033763
112,Ukraine,-1,119,"[151080, 151081, 151082, 151083, 151084, 151085, 151090, 151092, 151093, 151098, 151099, 151103, 151106, 151107, 151108, 151114, 151115, 151116, 151117, 151118, 151120, 151125, 151126, 151128, 151129, 151130, 151132, 151133, 151134, 151136, 151138, 151139, 151140, 151141, 151142, 151144, 151152, 151161, 151166, 151167, 151168, 151170, 151171, 151173, 151178, 151182, 151183, 151184, 151189, 151190, 151191, 151194, 151195, 151199, 151200, 151202, 151203, 151206, 151207, 151208, 151209, 151211, 151212, 151213, 151214, 151215, 151216, 151217, 151218, 151219, 151220, 151221, 151222, 151224, 151241, 151242, 151243, 151245, 151248, 151250, 151251, 151253, 151257, 151259, 151262, 151265, 151268, 151269, 151270, 151272, 151273, 151274, 151276, 151278, 151280, 151281, 151282, 151283, 151284, 151285, 151286, 151287, 151294, 151297, 151298, 151299, 151302, 151303, 151306, 151308, 151309, 151310, 151315, 151317, 151318, 164309, 164310, 197326, 197327]",46.449686548392364,30.71844134614615
112,Ukraine,1,11,"[151091, 151097, 151172, 151174, 151175, 151176, 151177, 151180, 151254, 151255, 164308]",46.449686548392364,30.71844134614615
112,Ukraine,5,11,"[151095, 151104, 151113, 151121, 151193, 151256, 151258, 151260, 151261, 151300, 151319]",46.449686548392364,30.71844134614615
112,Ukraine,2,11,"[151105, 151110, 151181, 151185, 151187, 151188, 151192, 151263, 151264, 151266, 151301]",46.449686548392364,30.71844134614615
113,Ukraine,-1,62,"[151080, 151081, 151082, 151083, 151084, 151085, 151090, 151092, 151093, 151099, 151107, 151114, 151116, 151129, 151130, 151134, 151136, 151139, 151140, 151142, 151144, 151152, 151161, 151166, 151168, 151178, 151183, 151189, 151191, 151195, 151202, 151203, 151218, 151222, 151241, 151242, 151243, 151248, 151250, 151251, 151253, 151257, 151262, 151265, 151269, 151272, 151276, 151278, 151280, 151284, 151286, 151287, 151294, 151298, 151303, 151308, 151315, 151317, 151318, 164309, 197326, 197327]",46.47272020168068,30.719987596638656
113,Ukraine,0,7,"[151098, 151103, 151106, 151108, 151182, 151184, 151259]",46.47272020168068,30.719987596638656
113,Ukraine,1,5,"[151115, 151118, 151207, 151208, 151273]",46.47272020168068,30.719987596638656
113,Ukraine,4,8,"[151117, 151190, 151194, 151199, 151268, 151270, 151274, 151302]",46.47272020168068,30.719987596638656
113,Ukraine,3,10,"[151120, 151126, 151200, 151213, 151215, 151219, 151283, 151285, 151306, 151309]",46.47272020168068,30.719987596638656
113,Ukraine,2,8,"[151125, 151128, 151206, 151209, 151217, 151221, 151281, 151282]",46.47272020168068,30.719987596638656
113,Ukraine,5,6,"[151132, 151138, 151211, 151212, 151216, 151310]",46.47272020168068,30.719987596638656
113,Ukraine,7,6,"[151133, 151141, 151214, 151220, 151224, 164310]",46.47272020168068,30.719987596638656
113,Ukraine,6,7,"[151167, 151170, 151171, 151173, 151245, 151297, 151299]",46.47272020168068,30.719987596638656
114,Ukraine,0,11,"[151091, 151097, 151172, 151174, 151175, 151176, 151177, 151180, 151254, 151255, 164308]",46.45925190909091,30.734862909090907
115,Ukraine,0,11,"[151095, 151104, 151113, 151121, 151193, 151256, 151258, 151260, 151261, 151300, 151319]",46.46988590909091,30.658946454545458
116,Ukraine,-1,4,"[151105, 151181, 151185, 151192]",46.47153745454545,30.72190209090909
116,Ukraine,0,4,"[151110, 151187, 151188, 151264]",46.47153745454545,30.72190209090909
116,Ukraine,1,3,"[151263, 151266, 151301]",46.47153745454545,30.72190209090909
117,Ukraine,0,6,"[86627, 86830, 86837, 86839, 163438, 163445]",50.017498537457286,31.44831281678211
117,Ukraine,1,5,"[87020, 86456, 86802, 86804, 87007]",50.017498537457286,31.44831281678211
118,Ukraine,0,11,"[163631, 86798, 86799, 86999, 163635, 163637, 86620, 86622, 86446, 86818, 87021]",49.603744878877464,34.895269179294715
118,Ukraine,-1,2,"[86461, 86465]",49.603744878877464,34.895269179294715
118,Ukraine,1,2,"[86809, 87018]",49.603744878877464,34.895269179294715
119,Ukraine,0,15,"[86587, 163824, 163826, 86774, 86781, 163822, 163827, 163828, 86435, 86778, 86972, 163725, 86973, 197335, 197336]",49.04116106780738,33.84885469373832
120,Ukraine,0,11,"[86495, 86494, 86649, 163355, 163356, 163357, 163358, 86645, 86648, 86843, 163359]",50.67086798468691,25.824581819715245
120,Ukraine,1,9,"[86503, 163361, 163362, 196553, 197261, 197262, 86496, 86660, 163363]",50.67086798468691,25.824581819715245
121,Ukraine,-1,7,"[86514, 86641, 86841, 86654, 86853, 86643, 163454]",50.64775887761546,34.50910048479951
121,Ukraine,0,4,"[86493, 86498, 86644, 196552]",50.64775887761546,34.50910048479951
121,Ukraine,1,8,"[86508, 86662, 86663, 86667, 86858, 86849, 86850, 86851]",50.64775887761546,34.50910048479951
122,Ukraine,0,12,"[163262, 86517, 86668, 86866, 163176, 163177, 86513, 86665, 163265, 163266, 86510, 86677]",51.53518943769958,33.15548971481292
122,Ukraine,-1,5,"[86500, 86659, 86524, 86518, 86523]",51.53518943769958,33.15548971481292
122,Ukraine,1,7,"[86528, 86678, 86869, 86870, 86680, 86867, 86683]",51.53518943769958,33.15548971481292
123,Ukraine,0,12,"[163823, 86951, 86761, 86764, 86966, 163819, 163821, 86773, 86780, 86979, 86980, 163829]",48.96917977414315,26.131344455478423
124,Ukraine,0,9,"[86791, 86786, 86787, 86789, 86983, 86989, 86616, 86784, 86991]",49.78519673738868,25.29576354621097
124,Ukraine,-1,12,"[86985, 86803, 87006, 86636, 86842, 86473, 86475, 86629, 86815, 86632, 87024, 87012]",49.78519673738868,25.29576354621097
124,Ukraine,1,16,"[86460, 86800, 163638, 86595, 86602, 163730, 86454, 163630, 163636, 196626, 196627, 197337, 197338, 86610, 163740, 86788]",49.78519673738868,25.29576354621097
125,Ukraine,0,17,"[86488, 86639, 163346, 163435, 86835, 163433, 197340, 197341, 163550, 86825, 163540, 163542, 86497, 86501, 86471, 86820, 87019]",50.23994297566281,26.901201966116574
